nama;tgl;judul;image;link
kompas.com;2022-09-27 11:59:00;Pernikahan Dini Berisiko Lahirkan Anak Stunting, Ini Penjelasannya;https://asset.kompas.com/crops/TOdmECG4OOev4A5yevFFLeKnMcY=/0x0:780x520/230x153/data/photo/2022/07/22/62da2e3f9f4a9.jpg;http://biz.kompas.com/read/2022/07/22/115950128/pernikahan-dini-berisiko-lahirkan-anak-stunting-ini-penjelasannya
kompas.com;2022-09-27 11:57:00;Percepat Penuruanan Stunting, Tanoto Foundation Kolaborasi Pemprov Jateng;https://asset.kompas.com/crops/QxAR3jDrLMA8kEcIAYftyQPPolo=/17x0:1134x744/230x153/data/photo/2022/07/23/62db7eb1a0ef2.jpeg;http://www.kompas.com/edu/read/2022/07/23/115700171/percepat-penuruanan-stunting-tanoto-foundation-kolaborasi-pemprov-jateng
kompas.com;2022-09-27 11:57:00;Wapres Minta Kepala Daerah Jadikan Pencegahan Stunting sebagai Prioritas Pembangunan;https://asset.kompas.com/crops/BTzXj7Hm3NGyV230fJ-rRwHXCmc=/0x0:0x0/230x153/data/photo/2020/09/14/5f5f1a0c8aa72.jpeg;http://nasional.kompas.com/read/2020/10/21/11574091/wapres-minta-kepala-daerah-jadikan-pencegahan-stunting-sebagai-prioritas
kompas.com;2022-09-27 11:52:00;Ketahui Kelompok Anak yang Rentan Mengalami Anemia Zat Besi;https://asset.kompas.com/crops/WuJBeXfOF3sgq9Z3XA9CawOgBfA=/27x23:993x667/230x153/data/photo/2021/11/17/6194fbc041db3.jpg;http://lifestyle.kompas.com/read/2021/11/29/115212720/ketahui-kelompok-anak-yang-rentan-mengalami-anemia-zat-besi
kompas.com;2022-09-27 11:52:00;Pakar Unair Sebut Ibu Hamil Butuh Asupan Ini;https://asset.kompas.com/crops/R5gmcGvVxm11a5b6Eqb6L46DVc0=/26x220:1167x980/230x153/data/photo/2021/10/03/61597f99149ae.jpg;http://www.kompas.com/edu/read/2021/12/30/115239371/pakar-unair-sebut-ibu-hamil-butuh-asupan-ini
kompas.com;2022-09-27 11:48:00;Kasus Stunting di Surabaya Diklaim Menurun Drastis, Eri Cahyadi Targetkan Nol Kasus;https://asset.kompas.com/crops/98jtfpn8M-NQXiiOZBD6DqRsYqk=/0x0:1000x667/230x153/data/photo/2021/03/17/60515a7d038df.jpg;http://surabaya.kompas.com/read/2022/08/31/114808978/kasus-stunting-di-surabaya-diklaim-menurun-drastis-eri-cahyadi-targetkan
kompas.com;2022-09-27 11:43:00;Jokowi: Meski Pengantin Punya Uang Banyak Belum Tentu Tahu Pencegahan Stunting;https://asset.kompas.com/crops/UvrxD_v7vSddaT3ba9jIljUHggM=/0x0:0x0/230x153/data/photo/2022/03/24/623bf20624a4c.jpg;http://nasional.kompas.com/read/2022/03/24/11435591/jokowi-meski-pengantin-punya-uang-banyak-belum-tentu-tahu-pencegahan
kompas.com;2022-09-27 11:40:00;Tahun Depan, Anggaran Kesehatan Dipatok Naik Jadi Rp 155 Triliun, Diutamakan untuk JKN;https://asset.kompas.com/crops/1QUuhtbFRRFaD3O_2hppU7JVgDE=/98x0:683x390/230x153/data/photo/2009/12/23/1107303780x390.jpg;http://money.kompas.com/read/2022/04/15/114000026/tahun-depan-anggaran-kesehatan-dipatok-naik-jadi-rp-155-triliun-diutamakan
kompas.com;2022-09-27 11:40:00;Pemkot Solo Libatkan Kader PKK Jadi Ujung Tombak Atasi Penurunan Stunting;https://asset.kompas.com/crops/HRdCSm-u2JzVbr6hpiwIrTrojx8=/0x0:0x0/230x153/data/photo/2022/06/13/62a703bc423ac.jpg;http://regional.kompas.com/read/2022/08/03/114039178/pemkot-solo-libatkan-kader-pkk-jadi-ujung-tombak-atasi-penurunan-stunting
kompas.com;2022-09-27 11:40:00;Imunisasi Sejak Dini Jadi Kunci Sukses Cegah Stunting pada Anak;https://asset.kompas.com/crops/1tvdNvXd38j45IZAUHjv0XPKFBM=/0x0:780x520/230x153/data/photo/2021/05/18/60a3a8e0ec8f3.png;http://lifestyle.kompas.com/read/2021/05/19/114018420/imunisasi-sejak-dini-jadi-kunci-sukses-cegah-stunting-pada-anak
kompas.com;2022-09-27 11:40:00;Soal Rembuk Stunting, Bobby Nasution: Jangan Cuma Seremoni;https://asset.kompas.com/crops/55WWeTBQVXAOqoXnJWm7PhrUAlk=/0x0:0x0/230x153/data/photo/2022/06/02/62983d48aad8b.jpg;http://medan.kompas.com/read/2022/06/02/114033978/soal-rembuk-stunting-bobby-nasution-jangan-cuma-seremoni
kompas.com;2022-09-27 11:39:00;"Jokowi: Target di 2024 Angka ""Stunting"" di Bawah 14 Persen";https://asset.kompas.com/crops/UvrxD_v7vSddaT3ba9jIljUHggM=/0x0:0x0/230x153/data/photo/2022/03/24/623bf20624a4c.jpg;http://nasional.kompas.com/read/2022/03/24/11392941/jokowi-target-di-2024-angka-stunting-di-bawah-14-persen
kompas.com;2022-09-27 11:39:00;Jokowi Sebut Stunting Masih Tinggi di 10 Provinsi Ini;https://asset.kompas.com/crops/uXuf0-eZaQClz0MilpRoDLMPYYk=/138x99:1189x800/230x153/data/photo/2020/06/25/5ef438b2c7b9d.jpg;http://nasional.kompas.com/read/2020/08/05/11391621/jokowi-sebut-stunting-masih-tinggi-di-10-provinsi-ini
kompas.com;2022-09-27 11:39:00;Dana Alokasi Khusus 2020 Belum Dimanfaatkan Daerah untuk Penanganan Stunting;https://asset.kompas.com/crops/e1_4tAYbvr56YZ4UPLxNEdSsWLM=/0x38:960x678/230x153/data/photo/2021/01/14/600007dbefcc9.jpg;http://nasional.kompas.com/read/2021/05/24/11390041/dana-alokasi-khusus-2020-belum-dimanfaatkan-daerah-untuk-penanganan-stunting
kompas.com;2022-09-27 11:38:00;Wapres Apresiasi Komitmen Kuat Para Kepala Daerah Turunkan Stunting;https://asset.kompas.com/crops/_5ZzZc9LaWRsfojic0mWKL7KtEk=/0x0:0x0/230x153/data/photo/2021/08/23/61231d7aa2832.jpeg;http://nasional.kompas.com/read/2021/08/23/11384891/wapres-apresiasi-komitmen-kuat-para-kepala-daerah-turunkan-stunting
kompas.com;2022-09-27 11:38:00;Wapres Minta Pemda dan Swasta Sediakan Ruang Laktasi bagi Pekerja Menyusui;https://asset.kompas.com/crops/_08HNF48-sv6D39xm-W4Tq1I2xc=/174x0:894x480/230x153/data/photo/2020/06/25/5ef468ba32c67.jpg;http://nasional.kompas.com/read/2020/08/12/11385791/wapres-minta-pemda-dan-swasta-sediakan-ruang-laktasi-bagi-pekerja-menyusui
kompas.com;2022-09-27 11:37:00;Wapres: Penurunan Prevalensi Stunting merupakan Tantangan Bersama ;https://asset.kompas.com/crops/WPiWnNxnQLyfKsDGESIJKdLk3k8=/0x0:0x0/230x153/data/photo/2022/06/10/62a2e5718fc03.jpg;http://nasional.kompas.com/read/2022/08/04/11371511/wapres-penurunan-prevalensi-stunting-merupakan-tantangan-bersama
kompas.com;2022-09-27 11:35:00;Upaya Mengentas Tingginya Angka Stunting di Timor Tengah Selatan;https://asset.kompas.com/crops/uv43rR1xaVZKAXdnsWV89uhrjQ8=/0x0:998x665/230x153/data/photo/2020/08/30/5f4b8b01f01d1.jpg;http://regional.kompas.com/read/2022/03/23/113538978/upaya-mengentas-tingginya-angka-stunting-di-timor-tengah-selatan
kompas.com;2022-09-27 11:34:00;Wali Kota Sebut Angka Stunting di Tangsel Terendah Se-Provinsi Banten;https://asset.kompas.com/crops/uv43rR1xaVZKAXdnsWV89uhrjQ8=/0x0:998x665/230x153/data/photo/2020/08/30/5f4b8b01f01d1.jpg;http://megapolitan.kompas.com/read/2022/05/24/11343361/wali-kota-sebut-angka-stunting-di-tangsel-terendah-se-provinsi-banten
kompas.com;2022-09-27 11:34:00;"Mendagri: Prevalensi ""Stunting"" Tahun 2019 Capai 27,7 Persen";https://asset.kompas.com/crops/wyKN2KGxkg-fEvarz4lTyqQfFMA=/2x31:1000x696/230x153/data/photo/2021/07/28/6101246f2b4b3.jpg;http://nasional.kompas.com/read/2021/08/23/11344541/mendagri-prevalensi-stunting-tahun-2019-capai-277-persen
kompas.com;2022-09-27 11:33:00;Waspada, Keseringan Pakai Hand Sanitizer Bisa Buat Bakteri dan Virus Kebal;https://asset.kompas.com/crops/0oLfdPCsaGZN901a6SuKoNRoFp0=/72x0:913x561/230x153/data/photo/2020/05/20/5ec51a474bb2a.jpg;http://lifestyle.kompas.com/read/2020/05/22/113300820/waspada-keseringan-pakai-hand-sanitizer-bisa-buat-bakteri-dan-virus-kebal
kompas.com;2022-09-27 11:31:00;Menteri PPPA: Pengasuhan Anak Kunci Utama Pencegahan Stunting;https://asset.kompas.com/crops/NRwWHyA_vlei63mll7A9MpMPTxg=/0x0:0x0/230x153/data/photo/2021/05/05/60922579c4c97.jpeg;http://nasional.kompas.com/read/2021/09/17/11312031/menteri-pppa-pengasuhan-anak-kunci-utama-pencegahan-stunting
kompas.com;2022-09-27 11:30:00;Wujudkan Kampung Perikanan Budi Daya, Kementerian KP Gencar Berikan Pelatihan untuk Masyarakat;https://asset.kompas.com/crops/YgSJs--fhcpd5KKTND6ISo1b3kE=/59x0:733x449/230x153/data/photo/2022/04/20/625f8560b45f7.jpg;http://nasional.kompas.com/read/2022/04/20/11301481/wujudkan-kampung-perikanan-budi-daya-kementerian-kp-gencar-berikan-pelatihan
kompas.com;2022-09-27 11:28:00;Guna Mencapai Indonesia Emas 2045, Pencegahan Stunting Harus Diutamakan;https://asset.kompas.com/crops/eSswwJTix2b1ON2wHO7wzPloprQ=/0x0:780x520/230x153/data/photo/2022/08/05/62ec9c1ec4936.jpg;http://biz.kompas.com/read/2022/08/05/112847428/guna-mencapai-indonesia-emas-2045-pencegahan-stunting-harus-diutamakan
kompas.com;2022-09-27 11:28:00;Cara Sederhana Bikin Anak Jadi Generasi Sehat, Generasi Unggul;https://asset.kompas.com/crops/GLngOIrXw7SszNQ648MJLPeCSWs=/101x0:686x390/230x153/data/photo/2013/11/19/1017586shutterstock-136044737780x390.jpg;http://sains.kompas.com/read/2019/11/16/112834423/cara-sederhana-bikin-anak-jadi-generasi-sehat-generasi-unggul
kompas.com;2022-09-27 11:27:00;Penanganan Stunting Surabaya Terbaik di Jatim, Ini Target Eri Cahyadi;https://asset.kompas.com/crops/HsaBzFTADJIuXdwhWNe1wD0LTAY=/0x0:0x0/230x153/data/photo/2022/08/31/630ee36a61fec.jpg;http://surabaya.kompas.com/read/2022/09/01/112738278/penanganan-stunting-surabaya-terbaik-di-jatim-ini-target-eri-cahyadi
kompas.com;2022-09-27 11:25:00;Jokowi Optimistis Angka Stunting Bisa Turun Jadi 14 Persen Tahun 2024;https://asset.kompas.com/crops/bwJojWJDxRc4PEe22nCdUhE4EbA=/0x0:999x666/230x153/data/photo/2020/11/24/5fbcbded44e2b.jpg;http://nasional.kompas.com/read/2021/01/28/11250151/jokowi-optimistis-angka-stunting-bisa-turun-jadi-14-persen-tahun-2024
kompas.com;2022-09-27 11:22:00;Jokowi: Stunting Tidak Hanya Urusan Gizi Anak, tetapi Dimulai dari Calon Pengantin;https://asset.kompas.com/crops/H-BjLhPIEBsC4AN0Luu16RSi_Zk=/311x41:1600x900/230x153/data/photo/2022/03/24/623bf152ee6bd.jpeg;http://regional.kompas.com/read/2022/03/24/112221878/jokowi-stunting-tidak-hanya-urusan-gizi-anak-tetapi-dimulai-dari-calon
kompas.com;2022-09-27 11:22:00;Ketahui, Begini Cara Perbaikan Gizi pada Anak Stunting;https://asset.kompas.com/crops/cjTGaCroTx1CA4ASoixiPzrLFrw=/0x0:780x390/230x153/data/photo/2013/11/18/1209241shutterstock-153766754780x390.jpg;http://lifestyle.kompas.com/read/2020/08/29/112214920/ketahui-begini-cara-perbaikan-gizi-pada-anak-stunting
kompas.com;2022-09-27 11:21:00;Menko PMK: Penanganan Stunting di Sumba Barat Daya Akan Jadi Contoh Daerah Lain;https://asset.kompas.com/crops/7nCLYDwu_2N3dz4M9fDtJeTdUuU=/0x0:0x0/230x153/data/photo/2020/09/11/5f5b1c4596c68.jpeg;http://nasional.kompas.com/read/2020/10/16/11211001/menko-pmk-penanganan-stunting-di-sumba-barat-daya-akan-jadi-contoh-daerah
kompas.com;2022-09-27 11:16:00;Kasus Stunting di Madiun Turun Drastis, Menko PMK: Ini Harus Dijadikan Contoh;https://asset.kompas.com/crops/8wujnJYgNoewcF3J-VcBJSnysBY=/0x0:0x0/230x153/data/photo/2022/01/26/61f1605286f35.jpg;http://surabaya.kompas.com/read/2022/01/27/111624578/kasus-stunting-di-madiun-turun-drastis-menko-pmk-ini-harus-dijadikan-contoh
kompas.com;2022-09-27 11:14:00;Prevalensi Stunting di Kota Tangerang Tahun 2021 Disebut Capai 15,3 Persen;https://asset.kompas.com/crops/rpV84P2cd30919Vy6YgUClVg29o=/0x0:4037x2691/230x153/data/photo/2022/02/17/620e0ba0a5407.jpg;http://megapolitan.kompas.com/read/2022/06/20/11141441/prevalensi-stunting-di-kota-tangerang-tahun-2021-disebut-capai-153-persen
kompas.com;2022-09-27 11:13:00;Webinar UB: Stunting Harus Ditangani Masyarakat dan Pemerintah;https://asset.kompas.com/crops/e1_4tAYbvr56YZ4UPLxNEdSsWLM=/0x38:960x678/230x153/data/photo/2021/01/14/600007dbefcc9.jpg;http://www.kompas.com/edu/read/2021/09/18/111325871/webinar-ub-stunting-harus-ditangani-masyarakat-dan-pemerintah
kompas.com;2022-09-27 11:11:00;"Ironi Warga Blora, Ada Pabrik Pengolahan ""Superfood"" Kelor, tapi Angka Stunting Tinggi";https://asset.kompas.com/crops/Qjt39KQjkHo2IPlY3Lxoq2HpE_E=/0x0:1000x667/230x153/data/photo/2021/06/20/60ceaa4152cac.jpg;http://regional.kompas.com/read/2021/09/05/111148778/ironi-warga-blora-ada-pabrik-pengolahan-superfood-kelor-tapi-angka-stunting
kompas.com;2022-09-27 11:07:00;"Cegah ""Stunting"", Menkes Minta Masyarakat Bangkitkan Kesadaran Asupan Gizi ";https://asset.kompas.com/crops/tok9cjFrnxbFzZcEt39_qG_yXjE=/0x0:1000x667/230x153/data/photo/2017/12/19/2634855364.jpeg;http://nasional.kompas.com/read/2018/03/29/11074661/cegah-stunting-menkes-minta-masyarakat-bangkitkan-kesadaran-asupan-gizi
kompas.com;2022-09-27 11:06:00;Tulang Ikan Jadi Pangan Cegah Stunting;https://asset.kompas.com/crops/d0zQJq_YBs1m6TysHgWdBjCxwOs=/8x22:1255x853/230x153/data/photo/2019/11/09/5dc636fc882ce.jpg;http://regional.kompas.com/read/2019/11/09/11061311/tulang-ikan-jadi-pangan-cegah-stunting
kompas.com;2022-09-27 11:05:00;Kasus Stunting Tinggi di NTB, Posyandu Harus Jadi Ujung Tombak Pencegahan;https://asset.kompas.com/crops/qUmw5aoQRDoyzwJAjLcbeMlDoww=/0x0:0x0/230x153/data/photo/2020/02/21/5e4f4dfe63d2a.jpg;http://regional.kompas.com/read/2020/02/21/11052711/kasus-stunting-tinggi-di-ntb-posyandu-harus-jadi-ujung-tombak-pencegahan
kompas.com;2022-09-27 11:04:00;Perkawinan Sedarah di Kerinci, Antara Tradisi dan Pemicu Bayi Stunting;https://asset.kompas.com/crops/bKEtCabSLPX1qMxAwyqDC5R8CBI=/0x0:2000x1333/230x153/data/photo/2019/07/19/5d3126e0c661b.jpg;http://regional.kompas.com/read/2020/07/02/11040081/perkawinan-sedarah-di-kerinci-antara-tradisi-dan-pemicu-bayi-stunting
kompas.com;2022-09-27 11:03:00;Stunting pada Anak, Ketahui Dampak, Ciri, Penyebab, dan Cara Mencegahnya;https://asset.kompas.com/crops/l4gs2Jw8A7ImTq7vgtFNyQNx8wU=/8x76:976x560/230x153/data/photo/2020/08/30/5f4b8b01f01d1.jpg;http://www.kompas.com/sains/read/2022/07/28/110300023/stunting-pada-anak-ketahui-dampak-ciri-penyebab-dan-cara-mencegahnya
kompas.com;2022-09-27 11:03:00;Ahli Sebut Lagu Bantu Stimulasi Positif Anak untuk Pahami Gizi Seimbang ;https://asset.kompas.com/crops/A_zYzpHHyWbrMFVOMrRaYXu8oWg=/9x0:978x646/230x153/data/photo/2020/08/30/5f4b1d4ac45c7.jpg;http://www.kompas.com/sains/read/2020/08/30/110300723/ahli-sebut-lagu-bantu-stimulasi-positif-anak-untuk-pahami-gizi-seimbang
kompas.com;2022-09-27 11:00:00;Angka Stunting di Banyuwangi Meningkat, Dinkes Ungkap Penyebabnya;https://asset.kompas.com/crops/sYHg8JM5_k8uv-15XO7mpByDHVc=/151x61:3789x2486/230x153/data/photo/2021/07/30/6103b48e08356.jpg;http://surabaya.kompas.com/read/2022/03/09/110022578/angka-stunting-di-banyuwangi-meningkat-dinkes-ungkap-penyebabnya
kompas.com;2022-09-27 11:00:00;Wapres Minta Pemenuhan Gizi Anak Cegah Stunting Manfaatkan Kearian Lokal;https://asset.kompas.com/crops/23_ULNDV5gmDjr-YF5zHtuZbbq4=/0x0:0x0/230x153/data/photo/2021/11/17/619491348e87a.jpg;http://nasional.kompas.com/read/2021/12/01/11004671/wapres-minta-pemenuhan-gizi-anak-cegah-stunting-manfaatkan-kearian-lokal
kompas.com;2022-09-27 11:00:00; Perbaikan Gizi Anak Stunting Perlu Diteruskan Setelah Usia 2 Tahun   ;https://asset.kompas.com/crops/0HWlHZ5dF9ut-aO-KP7Ja8tQrHo=/0x0:585x390/230x153/data/photo/2017/01/30/0603105stunting-OKI780x390.jpg;http://lifestyle.kompas.com/read/2019/03/24/110000220/-perbaikan-gizi-anak-stunting-perlu-diteruskan-setelah-usia-2-tahun-
kompas.com;2022-09-27 10:58:00;Keinginan Anak Penderita Stunting yang Akan Dikunjungi Jokowi: Saya Mau Dapat Sepeda;https://asset.kompas.com/crops/3ODiylVR1XFH3DTbIr1SoVdVY-I=/198x238:1478x1091/230x153/data/photo/2022/03/24/623bea9884a85.jpeg;http://regional.kompas.com/read/2022/03/24/105845278/keinginan-anak-penderita-stunting-yang-akan-dikunjungi-jokowi-saya-mau
kompas.com;2022-09-27 10:58:00;Menteri PPPA Sebut Ketimpangan Gender di Keluarga Jadi Penyebab Stunting;https://asset.kompas.com/crops/VhrsbrD1MVJG4hL_kcvwZ7bGDCw=/234x68:1280x766/230x153/data/photo/2020/12/02/5fc71b937790a.jpeg;http://nasional.kompas.com/read/2021/03/23/10583541/menteri-pppa-sebut-ketimpangan-gender-di-keluarga-jadi-penyebab-stunting
kompas.com;2022-09-27 10:57:00;Kasus Stunting di Kabupaten Manggarai NTT Masuk Kategori Merah, Bupati: Itu Kabar Buruk;https://asset.kompas.com/crops/IbSt2Hbppi2EVUomRmp4oOcTAG4=/0x0:0x0/230x153/data/photo/2022/03/10/6229729a11a9a.jpg;http://regional.kompas.com/read/2022/03/10/105726478/kasus-stunting-di-kabupaten-manggarai-ntt-masuk-kategori-merah-bupati-itu
kompas.com;2022-09-27 10:55:00;Kementerian KP Gandeng FAO Kembangkan Smart Fisheries Village di Sumsel;https://asset.kompas.com/crops/NQVe0dvKBG5e2MpdwrSm5Cz1fHc=/0x23:800x556/230x153/data/photo/2022/07/06/62c504ad72a94.jpg;http://nasional.kompas.com/read/2022/07/06/10551091/kementerian-kp-gandeng-fao-kembangkan-smart-fisheries-village-di-sumsel
kompas.com;2022-09-27 10:55:00;Cegah Stunting, Mensos: Kebijakan PKH 2020 Diarahkan untuk Pemenuhan Nutrisi;https://asset.kompas.com/crops/w5pdmrKBYMmSoOqF8Rt3oQb0jN0=/0x0:1280x853/230x153/data/photo/2020/01/30/5e325308240a2.jpg;http://nasional.kompas.com/read/2020/01/30/10553421/cegah-stunting-mensos-kebijakan-pkh-2020-diarahkan-untuk-pemenuhan-nutrisi
kompas.com;2022-09-27 10:54:00;Menko PMK Klaim Stunting di NTT Menurun;https://asset.kompas.com/crops/L01j5NkTe9eBH3pEdAhRHANPklw=/33x19:1165x774/230x153/data/photo/2021/03/22/605841882f52e.jpg;http://nasional.kompas.com/read/2021/05/04/10545591/menko-pmk-klaim-stunting-di-ntt-menurun
kompas.com;2022-09-27 10:52:00;Angka Stunting di Manggarai Barat Masih di Atas 30 Persen, Pemkab: Pola Makan Tak Seimbang dan Kurang Perilaku Hidup Sehat;https://asset.kompas.com/crops/E16uUwFhqsEmNyVJ6zCwcsrbt3E=/0x0:0x0/230x153/data/photo/2022/04/05/624baf7500c62.jpg;http://regional.kompas.com/read/2022/04/05/105248478/angka-stunting-di-manggarai-barat-masih-di-atas-30-persen-pemkab-pola-makan
kompas.com;2022-09-27 10:50:00;Turunkan Stunting 2,7 Persen Per Tahun, Pemprov Riau Terima Penghargaan dari Kemendagri;https://asset.kompas.com/crops/0Did0p3YBdB7L2stG0D4D0pT290=/0x85:1024x768/230x153/data/photo/2022/07/08/62c7a78a2c604.jpg;http://regional.kompas.com/read/2022/07/08/10505871/turunkan-stunting-27-persen-per-tahun-pemprov-riau-terima-penghargaan-dari
kompas.com;2022-09-27 10:43:00;Jangan Dibuang, Kolostrum Bisa Bantu Cegah Stunting pada Bayi;https://asset.kompas.com/crops/0DE_2PELU3d5AaDUPF0B_p3f9Jg=/0x0:5608x3739/230x153/data/photo/2020/05/20/5ec5211895c55.jpg;http://health.kompas.com/read/2020/08/06/104300068/jangan-dibuang-kolostrum-bisa-bantu-cegah-stunting-pada-bayi
kompas.com;2022-09-27 10:42:00;Muhadjir: Kami Akan 'Keroyok' NTT untuk Mengentaskan Stunting;https://asset.kompas.com/crops/5pv5sNlZXSM2TI4nCtyui3cneN8=/0x0:0x0/230x153/data/photo/2020/08/17/5f3a3257b99ca.jpg;http://nasional.kompas.com/read/2020/10/16/10421531/muhadjir-kami-akan-keroyok-ntt-untuk-mengentaskan-stunting
kompas.com;2022-09-27 10:41:00;Dukung Pencegahan Stunting, Elnusa Petrofin Bagikan Ribuan Paket Gizi ;https://asset.kompas.com/crops/1KwyXFRXOqIVRfggnQrqNV6kcVM=/0x5:912x613/230x153/data/photo/2022/01/05/61d50a1a32503.jpg;http://money.kompas.com/read/2022/01/05/104115726/dukung-pencegahan-stunting-elnusa-petrofin-bagikan-ribuan-paket-gizi
kompas.com;2022-09-27 10:40:00;Wapres: Pemberian ASI Terbukti Efektif Cegah Stunting;https://asset.kompas.com/crops/RL0E3Pj_vlo-QsjJDEal5iD3lSc=/0x14:1224x830/230x153/data/photo/2020/06/11/5ee1dc2b80212.jpeg;http://nasional.kompas.com/read/2020/08/12/10400671/wapres-pemberian-asi-terbukti-efektif-cegah-stunting
kompas.com;2022-09-27 10:36:00;Tanaman Kelor Jadi Solusi Gubernur NTT Tekan Kasus Stunting;https://asset.kompas.com/crops/PckceoXyMj7xLJXpBiOorxVxjkk=/0x0:0x0/230x153/data/photo/2020/02/03/5e378cc180c36.jpg;http://regional.kompas.com/read/2020/02/10/10364751/tanaman-kelor-jadi-solusi-gubernur-ntt-tekan-kasus-stunting
kompas.com;2022-09-27 10:33:00;Berkah Ramadhan, Sido Muncul Salurkan Bantuan Rp 1 Miliar kepada 10.000 Anak Yatim dan Duafa;https://asset.kompas.com/crops/f6i2hrwronRG4z7CV5K3nTbweA4=/0x25:1280x878/230x153/data/photo/2021/04/25/6084d7a824496.jpeg;http://nasional.kompas.com/read/2021/04/25/10330011/berkah-ramadhan-sido-muncul-salurkan-bantuan-rp-1-miliar-kepada-10.000-anak
kompas.com;2022-09-27 10:31:00;Perkuat Kesehatan Masyarakat, Ini 5 Strategi yang Akan Dilakukan Kemenkes;https://asset.kompas.com/crops/dh9kfNfMQORqjhBEAOtp-lKu6As=/0x0:1280x853/230x153/data/photo/2021/12/10/61b2be3c22678.jpeg;http://www.kompas.com/sains/read/2021/12/10/103100623/perkuat-kesehatan-masyarakat-ini-5-strategi-yang-akan-dilakukan-kemenkes
kompas.com;2022-09-27 10:30:00;Dukung Pencegahan Stunting, Tanoto Foundation Dampingi 7 Kabupaten;https://asset.kompas.com/crops/qz1eKZtglgwK8dT0dd7IP0CwuzU=/0x0:1023x682/230x153/data/photo/2021/02/26/6038655831948.jpg;http://www.kompas.com/edu/read/2021/02/26/103010871/dukung-pencegahan-stunting-tanoto-foundation-dampingi-7-kabupaten
kompas.com;2022-09-27 10:26:00;Ratusan Anak di Blora Jalani Pernikahan Dini, Anggota DPR RI Kaget: Waduh, Termasuk Tinggi;https://asset.kompas.com/crops/BfN6C5BRwr5QbniFY0n3gwh2wqM=/0x0:0x0/230x153/data/photo/2022/07/12/62cd23c81b256.jpg;http://regional.kompas.com/read/2022/07/13/102644278/ratusan-anak-di-blora-jalani-pernikahan-dini-anggota-dpr-ri-kaget-waduh
kompas.com;2022-09-27 10:25:00;Webinar Generasi Bebas Stunting: Manajemen Data Kunci Kebijakan Penurunan Stunting ;https://asset.kompas.com/crops/ngubmG31UVwqcSH88kfCZpqWn5E=/0x0:758x505/230x153/data/photo/2022/09/21/632a7bc9ab81b.jpg;http://nasional.kompas.com/read/2022/09/21/10252071/webinar-generasi-bebas-stunting-manajemen-data-kunci-kebijakan-penurunan
kompas.com;2022-09-27 10:20:00;Ini Perbedaan Stunting dan Gizi Buruk yang Wajib Diketahui;https://asset.kompas.com/crops/ok_iicIKhOAVi-O9_Fnb5dXbKGA=/0x0:780x520/230x153/data/photo/2020/07/17/5f10bc686fc8e.jpg;http://lifestyle.kompas.com/read/2020/07/17/102016820/ini-perbedaan-stunting-dan-gizi-buruk-yang-wajib-diketahui
kompas.com;2022-09-27 10:20:00;Urgensi Pemenuhan Gizi di 1.000 HPK untuk Cegah Stunting;https://asset.kompas.com/crops/A2fQYJZ5hC1_kd4U2zkfj4v3AU4=/0x0:780x520/230x153/data/photo/2022/08/20/630052ada6c71.jpg;http://biz.kompas.com/read/2022/08/20/102041228/urgensi-pemenuhan-gizi-di-1000-hpk-untuk-cegah-stunting
kompas.com;2022-09-27 10:20:00;Wapres Kumpulkan Sejumlah Menteri, Rapat Penurunan Kemiskinan dan Stunting 2024;https://asset.kompas.com/crops/R7gxKPFr1voqOzpPUeXAa96Ala4=/0x0:0x0/230x153/data/photo/2020/02/11/5e4217f38af6d.jpg;http://nasional.kompas.com/read/2020/02/11/10204391/wapres-kumpulkan-sejumlah-menteri-rapat-penurunan-kemiskinan-dan-stunting
kompas.com;2022-09-27 10:19:00;Entaskan Stunting di Garut, Tanoto Foundation Kolaborasi dengan Satgas Stunting dan Yayasan Cipta;https://asset.kompas.com/crops/NZyUEqW7NKDG2x2JcPvOExBPqjs=/0x0:780x520/230x153/data/photo/2021/06/25/60d55e3fea412.jpg;http://regional.kompas.com/read/2021/11/23/10193801/entaskan-stunting-di-garut-tanoto-foundation-kolaborasi-dengan-satgas
kompas.com;2022-09-27 10:18:00;Menko PMK: Kemiskinan Harus Ditangani untuk Atasi Stunting;https://asset.kompas.com/crops/OtTTPiFdUH-_s1Z12MfL8V-WsNs=/128x85:1152x768/230x153/data/photo/2020/09/11/5f5b1c4596c68.jpeg;http://nasional.kompas.com/read/2021/03/03/10182691/menko-pmk-kemiskinan-harus-ditangani-untuk-atasi-stunting
kompas.com;2022-09-27 10:18:00;Bantu Turunkan Angka Stunting, Tanoto Foundation Hibahkan Rp 2,8 Miliar kepada Unicef Indonesia;https://asset.kompas.com/crops/8nma5eR_L0VGvlHXDlLSS5e9s7U=/0x167:2000x1500/230x153/data/photo/2021/12/10/61b2bd09c6932.jpg;http://nasional.kompas.com/read/2021/12/10/10184241/bantu-turunkan-angka-stunting-tanoto-foundation-hibahkan-rp-28-miliar-kepada
